order_id,product_id,product_name,category,quantity,unit_price,discount_pct,discounted_price,cost_price,total_revenue,total_cost
139,62,Electronics_Item_62,Electronics,2,700.97,9.18,636.62,404.99,1273.24,809.98
139,26,Clothing_Item_26,Clothing,2,90.05,9.18,81.78,30.43,163.57,60.86
140,159,Electronics_Item_159,Electronics,1,492.82,15.97,414.09,327.32,414.09,327.32
141,71,Clothing_Item_71,Clothing,3,139.32,9.91,125.52,59.22,376.55,177.66
142,176,Home & Garden_Item_176,Home & Garden,2,209.73,15.6,177.01,126.41,354.02,252.82
142,24,Books_Item_24,Books,1,100.05,15.6,84.44,42.53,84.44,42.53
142,70,Books_Item_70,Books,3,220.26,15.6,185.89,108.66,557.68,325.98
142,103,Books_Item_103,Books,3,238.08,15.6,200.93,120.43,602.8,361.29
143,142,Electronics_Item_142,Electronics,3,528.27,41.75,307.7,302.41,923.11,907.23
143,178,Books_Item_178,Books,3,57.6,41.75,33.55,27.19,100.65,81.57
144,186,Sports_Item_186,Sports,3,307.55,8.98,279.93,127.47,839.8,382.41
144,164,Sports_Item_164,Sports,2,150.54,8.98,137.02,64.88,274.05,129.76
144,7,Clothing_Item_7,Clothing,2,103.27,8.98,94.0,33.18,187.99,66.36
145,175,Books_Item_175,Books,1,278.17,19.26,224.59,118.72,224.59,118.72
145,132,Books_Item_132,Books,2,183.21,19.26,147.92,117.26,295.84,234.52
145,20,Books_Item_20,Books,1,242.95,19.26,196.15,145.87,196.15,145.87
146,62,Electronics_Item_62,Electronics,3,700.97,0.39,698.25,404.99,2094.75,1214.97
146,7,Clothing_Item_7,Clothing,3,103.27,0.39,102.87,33.18,308.61,99.54
147,64,Sports_Item_64,Sports,1,198.62,6.57,185.57,123.12,185.57,123.12
148,10,Books_Item_10,Books,2,46.85,40.93,27.67,22.45,55.34,44.9
149,148,Electronics_Item_148,Electronics,2,265.53,6.69,247.78,148.38,495.56,296.76
149,77,Electronics_Item_77,Electronics,2,549.37,6.69,512.64,363.26,1025.28,726.52
149,6,Electronics_Item_6,Electronics,2,576.2,6.69,537.68,351.03,1075.36,702.06
150,190,Clothing_Item_190,Clothing,2,165.54,1.76,162.62,56.18,325.25,112.36
150,106,Clothing_Item_106,Clothing,3,143.05,1.76,140.53,63.82,421.59,191.46
151,67,Sports_Item_67,Sports,3,197.11,11.18,175.07,92.25,525.22,276.75
152,89,Clothing_Item_89,Clothing,2,79.25,5.91,74.56,38.03,149.13,76.06
153,75,Sports_Item_75,Sports,3,93.49,10.98,83.22,40.16,249.67,120.48
154,129,Books_Item_129,Books,1,166.3,3.09,161.17,75.51,161.17,75.51
154,196,Clothing_Item_196,Clothing,3,48.12,3.09,46.64,15.84,139.91,47.52
155,151,Electronics_Item_151,Electronics,3,321.0,6.11,301.39,216.62,904.18,649.86
155,117,Clothing_Item_117,Clothing,1,262.04,6.11,246.04,75.79,246.04,75.79
156,77,Electronics_Item_77,Electronics,1,549.37,26.27,405.05,363.26,405.05,363.26
157,40,Sports_Item_40,Sports,2,238.26,17.57,196.39,141.79,392.78,283.58
157,89,Clothing_Item_89,Clothing,1,79.25,17.57,65.32,38.03,65.32,38.03
157,153,Sports_Item_153,Sports,2,120.43,17.57,99.27,65.04,198.54,130.08
158,14,Sports_Item_14,Sports,3,148.65,19.1,120.26,84.82,360.77,254.46
159,151,Electronics_Item_151,Electronics,3,321.0,0.42,319.64,216.62,958.93,649.86
160,116,Sports_Item_116,Sports,2,332.41,7.5,307.48,146.88,614.96,293.76
161,102,Books_Item_102,Books,3,45.33,17.93,37.2,19.65,111.61,58.95
161,175,Books_Item_175,Books,3,278.17,17.93,228.29,118.72,684.88,356.16
162,184,Electronics_Item_184,Electronics,3,176.22,16.04,147.96,99.92,443.87,299.76
163,2,Sports_Item_2,Sports,1,97.75,5.12,92.74,40.81,92.74,40.81
164,106,Clothing_Item_106,Clothing,2,143.05,12.07,125.78,63.82,251.56,127.64
165,178,Books_Item_178,Books,3,57.6,12.6,50.34,27.19,151.03,81.57
165,149,Books_Item_149,Books,2,246.41,12.6,215.37,117.29,430.73,234.58
165,119,Clothing_Item_119,Clothing,2,113.12,12.6,98.87,40.86,197.74,81.72
165,68,Clothing_Item_68,Clothing,3,103.99,12.6,90.89,36.82,272.67,110.46
165,9,Clothing_Item_9,Clothing,3,108.47,12.6,94.8,50.9,284.41,152.7
166,141,Sports_Item_141,Sports,3,123.75,10.96,110.19,56.43,330.56,169.29
167,28,Clothing_Item_28,Clothing,1,183.5,41.19,107.91,79.27,107.91,79.27
167,114,Home & Garden_Item_114,Home & Garden,3,50.58,41.19,29.74,28.41,89.23,85.23
167,55,Home & Garden_Item_55,Home & Garden,1,89.81,41.19,52.81,37.75,52.81,37.75
167,61,Home & Garden_Item_61,Home & Garden,1,298.0,41.19,175.24,137.85,175.24,137.85
167,64,Sports_Item_64,Sports,2,198.62,41.19,116.8,123.12,233.6,246.24
168,115,Electronics_Item_115,Electronics,2,135.75,16.41,113.48,82.01,226.95,164.02
168,110,Sports_Item_110,Sports,2,99.06,16.41,82.81,39.67,165.61,79.34
169,127,Electronics_Item_127,Electronics,1,815.21,9.82,735.14,462.86,735.14,462.86
169,36,Sports_Item_36,Sports,2,65.43,9.82,59.0,36.99,118.01,73.98
170,16,Electronics_Item_16,Electronics,2,613.42,5.46,579.95,459.88,1159.9,919.76
170,157,Sports_Item_157,Sports,2,213.48,5.46,201.83,96.95,403.67,193.9
171,59,Books_Item_59,Books,1,90.04,18.82,73.1,53.55,73.1,53.55
172,54,Clothing_Item_54,Clothing,1,30.84,28.32,22.1,11.68,22.1,11.68
172,141,Sports_Item_141,Sports,1,123.75,28.32,88.7,56.43,88.7,56.43
173,151,Electronics_Item_151,Electronics,3,321.0,41.06,189.19,216.62,567.56,649.86
173,15,Books_Item_15,Books,3,350.6,41.06,206.63,146.39,619.9,439.17
174,115,Electronics_Item_115,Electronics,3,135.75,2.71,132.07,82.01,396.21,246.03
174,184,Electronics_Item_184,Electronics,3,176.22,2.71,171.44,99.92,514.33,299.76
174,105,Electronics_Item_105,Electronics,1,677.83,2.71,659.45,478.77,659.45,478.77
174,101,Clothing_Item_101,Clothing,1,127.02,2.71,123.58,59.19,123.58,59.19
175,175,Books_Item_175,Books,2,278.17,19.28,224.54,118.72,449.08,237.44
175,17,Books_Item_17,Books,2,199.5,19.28,161.04,119.68,322.07,239.36
176,180,Sports_Item_180,Sports,2,220.92,7.46,204.43,97.0,408.86,194.0
176,96,Clothing_Item_96,Clothing,2,143.79,7.46,133.06,48.62,266.12,97.24
177,164,Sports_Item_164,Sports,3,150.54,9.68,135.97,64.88,407.91,194.64
177,107,Books_Item_107,Books,2,313.95,9.68,283.57,148.88,567.13,297.76
178,128,Clothing_Item_128,Clothing,1,79.9,5.59,75.43,38.11,75.43,38.11
178,45,Electronics_Item_45,Electronics,2,288.34,5.59,272.22,220.04,544.43,440.08
179,74,Clothing_Item_74,Clothing,2,67.88,5.84,63.91,30.63,127.83,61.26
179,29,Home & Garden_Item_29,Home & Garden,2,239.16,5.84,225.18,96.74,450.36,193.48
180,200,Clothing_Item_200,Clothing,2,77.97,6.16,73.17,23.85,146.33,47.7
180,176,Home & Garden_Item_176,Home & Garden,1,209.73,6.16,196.81,126.41,196.81,126.41
180,171,Clothing_Item_171,Clothing,2,137.63,6.16,129.15,53.14,258.3,106.28
181,16,Electronics_Item_16,Electronics,3,613.42,13.63,529.78,459.88,1589.34,1379.64
181,137,Clothing_Item_137,Clothing,3,135.88,13.63,117.35,56.88,352.06,170.64
182,59,Books_Item_59,Books,1,90.04,25.05,67.48,53.55,67.48,53.55
183,162,Clothing_Item_162,Clothing,1,68.66,1.43,67.68,25.6,67.68,25.6
184,189,Sports_Item_189,Sports,3,205.34,9.91,185.0,122.24,554.99,366.72
185,27,Home & Garden_Item_27,Home & Garden,2,246.89,32.1,167.64,139.45,335.28,278.9
185,66,Sports_Item_66,Sports,3,111.93,32.1,76.0,56.13,228.0,168.39
185,30,Books_Item_30,Books,1,70.71,32.1,48.01,43.29,48.01,43.29
186,151,Electronics_Item_151,Electronics,2,321.0,19.18,259.42,216.62,518.85,433.24
186,102,Books_Item_102,Books,3,45.33,19.18,36.63,19.65,109.9,58.95
186,67,Sports_Item_67,Sports,2,197.11,19.18,159.3,92.25,318.6,184.5
187,108,Home & Garden_Item_108,Home & Garden,1,114.0,13.37,98.76,69.88,98.76,69.88
188,30,Books_Item_30,Books,3,70.71,31.92,48.14,43.29,144.42,129.87
188,191,Electronics_Item_191,Electronics,3,878.96,31.92,598.4,489.16,1795.19,1467.48
189,115,Electronics_Item_115,Electronics,1,135.75,10.74,121.17,82.01,121.17,82.01
189,107,Books_Item_107,Books,1,313.95,10.74,280.24,148.88,280.24,148.88
189,81,Clothing_Item_81,Clothing,2,94.78,10.74,84.6,42.88,169.21,85.76
190,150,Clothing_Item_150,Clothing,2,265.08,9.66,239.48,76.67,478.97,153.34
191,196,Clothing_Item_196,Clothing,2,48.12,10.97,42.84,15.84,85.68,31.68
191,11,Clothing_Item_11,Clothing,3,62.73,10.97,55.85,23.5,167.54,70.5
191,138,Electronics_Item_138,Electronics,1,685.55,10.97,610.31,452.73,610.31,452.73
192,72,Electronics_Item_72,Electronics,2,327.5,9.97,294.84,213.08,589.68,426.16
192,43,Sports_Item_43,Sports,3,338.01,9.97,304.3,136.82,912.91,410.46
193,193,Home & Garden_Item_193,Home & Garden,3,235.91,25.76,175.13,139.35,525.39,418.05
194,169,Books_Item_169,Books,2,260.19,6.24,243.95,123.9,487.9,247.8
195,88,Electronics_Item_88,Electronics,3,509.27,14.83,433.76,284.68,1301.29,854.04
196,34,Books_Item_34,Books,3,45.89,18.59,37.36,20.43,112.08,61.29
196,130,Home & Garden_Item_130,Home & Garden,1,145.02,18.59,118.07,70.91,118.07,70.91
196,178,Books_Item_178,Books,3,57.6,18.59,46.89,27.19,140.68,81.57
196,150,Clothing_Item_150,Clothing,2,265.08,18.59,215.81,76.67,431.63,153.34
197,58,Electronics_Item_58,Electronics,3,725.84,5.97,682.48,453.01,2047.43,1359.03
197,115,Electronics_Item_115,Electronics,2,135.75,5.97,127.64,82.01,255.28,164.02
198,75,Sports_Item_75,Sports,3,93.49,6.09,87.8,40.16,263.4,120.48
198,18,Clothing_Item_18,Clothing,3,103.96,6.09,97.63,30.28,292.9,90.84
199,18,Clothing_Item_18,Clothing,3,103.96,9.11,94.49,30.28,283.48,90.84
200,15,Books_Item_15,Books,1,350.6,15.94,294.7,146.39,294.7,146.39
200,193,Home & Garden_Item_193,Home & Garden,1,235.91,15.94,198.3,139.35,198.3,139.35
201,153,Sports_Item_153,Sports,2,120.43,11.91,106.09,65.04,212.19,130.08
201,12,Books_Item_12,Books,3,170.7,11.91,150.38,94.76,451.13,284.28
201,40,Sports_Item_40,Sports,3,238.26,11.91,209.89,141.79,629.68,425.37
201,118,Home & Garden_Item_118,Home & Garden,1,246.28,11.91,216.96,129.56,216.96,129.56
202,60,Home & Garden_Item_60,Home & Garden,1,170.82,0.53,169.91,95.59,169.91,95.59
203,43,Sports_Item_43,Sports,2,338.01,9.09,307.28,136.82,614.56,273.64
203,111,Clothing_Item_111,Clothing,3,173.47,9.09,157.7,49.68,473.09,149.04
203,159,Electronics_Item_159,Electronics,2,492.82,9.09,448.01,327.32,896.03,654.64
203,26,Clothing_Item_26,Clothing,2,90.05,9.09,81.86,30.43,163.73,60.86
203,195,Home & Garden_Item_195,Home & Garden,1,37.16,9.09,33.78,21.64,33.78,21.64
204,66,Sports_Item_66,Sports,3,111.93,16.59,93.37,56.13,280.1,168.39
204,43,Sports_Item_43,Sports,1,338.01,16.59,281.95,136.82,281.95,136.82
204,148,Electronics_Item_148,Electronics,1,265.53,16.59,221.49,148.38,221.49,148.38
205,37,Sports_Item_37,Sports,2,47.74,5.38,45.17,27.57,90.34,55.14
205,171,Clothing_Item_171,Clothing,3,137.63,5.38,130.23,53.14,390.68,159.42
205,75,Sports_Item_75,Sports,3,93.49,5.38,88.46,40.16,265.38,120.48
206,163,Clothing_Item_163,Clothing,3,239.62,13.27,207.81,69.94,623.44,209.82
207,93,Home & Garden_Item_93,Home & Garden,3,32.69,2.61,31.84,20.72,95.51,62.16
207,155,Clothing_Item_155,Clothing,1,107.81,2.61,105.0,42.12,105.0,42.12
208,177,Electronics_Item_177,Electronics,1,139.67,10.58,124.89,91.97,124.89,91.97
208,15,Books_Item_15,Books,2,350.6,10.58,313.49,146.39,626.98,292.78
209,190,Clothing_Item_190,Clothing,1,165.54,7.38,153.32,56.18,153.32,56.18
210,121,Home & Garden_Item_121,Home & Garden,3,329.4,12.0,289.86,132.22,869.59,396.66
211,135,Clothing_Item_135,Clothing,3,33.35,15.96,28.03,15.85,84.08,47.55
212,22,Clothing_Item_22,Clothing,1,51.26,11.02,45.61,22.88,45.61,22.88
212,73,Electronics_Item_73,Electronics,3,113.27,11.02,100.79,76.81,302.37,230.43
212,39,Sports_Item_39,Sports,1,75.19,11.02,66.91,31.83,66.91,31.83
212,152,Home & Garden_Item_152,Home & Garden,2,184.22,11.02,163.92,77.8,327.85,155.6
213,136,Home & Garden_Item_136,Home & Garden,2,257.0,11.01,228.7,131.7,457.4,263.4
213,58,Electronics_Item_58,Electronics,3,725.84,11.01,645.92,453.01,1937.75,1359.03
214,39,Sports_Item_39,Sports,3,75.19,19.27,60.7,31.83,182.1,95.49
215,130,Home & Garden_Item_130,Home & Garden,2,145.02,9.64,131.04,70.91,262.08,141.82
215,188,Electronics_Item_188,Electronics,2,218.39,9.64,197.34,144.63,394.68,289.26
215,81,Clothing_Item_81,Clothing,1,94.78,9.64,85.64,42.88,85.64,42.88
216,32,Home & Garden_Item_32,Home & Garden,1,90.71,18.24,74.16,36.8,74.16,36.8
217,34,Books_Item_34,Books,1,45.89,1.54,45.18,20.43,45.18,20.43
217,136,Home & Garden_Item_136,Home & Garden,2,257.0,1.54,253.04,131.7,506.08,263.4
217,118,Home & Garden_Item_118,Home & Garden,1,246.28,1.54,242.48,129.56,242.48,129.56
218,10,Books_Item_10,Books,2,46.85,6.99,43.58,22.45,87.15,44.9
218,94,Home & Garden_Item_94,Home & Garden,3,16.16,6.99,15.03,9.07,45.09,27.21
219,42,Books_Item_42,Books,1,52.98,27.57,38.37,32.24,38.37,32.24
219,113,Electronics_Item_113,Electronics,2,419.29,27.57,303.69,274.51,607.38,549.02
219,180,Sports_Item_180,Sports,2,220.92,27.57,160.01,97.0,320.02,194.0
220,86,Books_Item_86,Books,3,190.14,13.95,163.61,108.15,490.82,324.45
221,113,Electronics_Item_113,Electronics,1,419.29,42.71,240.2,274.51,240.2,274.51
222,27,Home & Garden_Item_27,Home & Garden,3,246.89,14.16,211.93,139.45,635.8,418.35
222,72,Electronics_Item_72,Electronics,1,327.5,14.16,281.13,213.08,281.13,213.08
222,126,Books_Item_126,Books,1,266.27,14.16,228.57,135.52,228.57,135.52
222,70,Books_Item_70,Books,2,220.26,14.16,189.07,108.66,378.15,217.32
223,183,Clothing_Item_183,Clothing,1,159.47,6.39,149.28,53.92,149.28,53.92
224,68,Clothing_Item_68,Clothing,1,103.99,5.52,98.25,36.82,98.25,36.82
224,24,Books_Item_24,Books,2,100.05,5.52,94.52,42.53,189.05,85.06
225,170,Books_Item_170,Books,3,259.46,17.09,215.11,148.96,645.33,446.88
225,24,Books_Item_24,Books,2,100.05,17.09,82.95,42.53,165.9,85.06
225,8,Books_Item_8,Books,1,152.88,17.09,126.75,81.68,126.75,81.68
226,92,Clothing_Item_92,Clothing,1,35.36,14.81,30.12,13.83,30.12,13.83
226,96,Clothing_Item_96,Clothing,2,143.79,14.81,122.5,48.62,245.0,97.24
227,7,Clothing_Item_7,Clothing,2,103.27,6.04,97.04,33.18,194.07,66.36
227,82,Home & Garden_Item_82,Home & Garden,2,162.64,6.04,152.82,73.18,305.64,146.36
228,52,Electronics_Item_52,Electronics,2,78.73,6.68,73.47,59.54,146.95,119.08
228,199,Sports_Item_199,Sports,3,150.73,6.68,140.67,79.34,422.01,238.02
229,9,Clothing_Item_9,Clothing,2,108.47,15.91,91.21,50.9,182.42,101.8
230,119,Clothing_Item_119,Clothing,2,113.12,10.51,101.23,40.86,202.47,81.72
230,45,Electronics_Item_45,Electronics,2,288.34,10.51,258.05,220.04,516.09,440.08
231,54,Clothing_Item_54,Clothing,1,30.84,13.14,26.79,11.68,26.79,11.68
232,133,Sports_Item_133,Sports,3,251.69,13.94,216.61,146.89,649.84,440.67
233,141,Sports_Item_141,Sports,2,123.75,0.95,122.58,56.43,245.16,112.86
233,117,Clothing_Item_117,Clothing,2,262.04,0.95,259.56,75.79,519.12,151.58
234,200,Clothing_Item_200,Clothing,3,77.97,8.66,71.22,23.85,213.65,71.55
234,96,Clothing_Item_96,Clothing,3,143.79,8.66,131.34,48.62,394.01,145.86
234,143,Books_Item_143,Books,3,172.15,8.66,157.24,94.39,471.72,283.17
235,84,Electronics_Item_84,Electronics,3,446.38,17.19,369.66,321.88,1108.98,965.64
235,148,Electronics_Item_148,Electronics,1,265.53,17.19,219.89,148.38,219.89,148.38
236,53,Electronics_Item_53,Electronics,2,481.44,11.34,426.85,280.19,853.71,560.38
236,199,Sports_Item_199,Sports,3,150.73,11.34,133.64,79.34,400.92,238.02
236,25,Home & Garden_Item_25,Home & Garden,3,142.15,11.34,126.03,85.06,378.1,255.18
236,183,Clothing_Item_183,Clothing,3,159.47,11.34,141.39,53.92,424.17,161.76
236,122,Electronics_Item_122,Electronics,1,545.45,11.34,483.61,383.47,483.61,383.47
237,69,Sports_Item_69,Sports,3,190.84,7.94,175.69,82.21,527.08,246.63
237,17,Books_Item_17,Books,3,199.5,7.94,183.67,119.68,551.0,359.04
237,117,Clothing_Item_117,Clothing,3,262.04,7.94,241.24,75.79,723.73,227.37
237,1,Electronics_Item_1,Electronics,1,246.52,7.94,226.96,171.16,226.96,171.16
237,132,Books_Item_132,Books,3,183.21,7.94,168.67,117.26,506.01,351.78
238,157,Sports_Item_157,Sports,2,213.48,29.3,150.92,96.95,301.84,193.9
238,66,Sports_Item_66,Sports,3,111.93,29.3,79.13,56.13,237.39,168.39
238,40,Sports_Item_40,Sports,3,238.26,29.3,168.44,141.79,505.32,425.37
238,5,Home & Garden_Item_5,Home & Garden,1,265.57,29.3,187.75,142.51,187.75,142.51
239,179,Electronics_Item_179,Electronics,1,403.39,10.98,359.1,307.31,359.1,307.31
240,154,Sports_Item_154,Sports,2,183.15,36.98,115.42,80.86,230.84,161.72
240,6,Electronics_Item_6,Electronics,1,576.2,36.98,363.11,351.03,363.11,351.03
240,129,Books_Item_129,Books,1,166.3,36.98,104.8,75.51,104.8,75.51
240,69,Sports_Item_69,Sports,1,190.84,36.98,120.26,82.21,120.26,82.21
240,46,Electronics_Item_46,Electronics,1,184.48,36.98,116.26,109.48,116.26,109.48
241,162,Clothing_Item_162,Clothing,3,68.66,9.32,62.26,25.6,186.79,76.8
241,15,Books_Item_15,Books,2,350.6,9.32,317.93,146.39,635.87,292.78
241,81,Clothing_Item_81,Clothing,3,94.78,9.32,85.95,42.88,257.85,128.64
242,160,Books_Item_160,Books,2,223.08,18.95,180.81,139.45,361.62,278.9
243,40,Sports_Item_40,Sports,2,238.26,8.16,218.82,141.79,437.64,283.58
243,60,Home & Garden_Item_60,Home & Garden,2,170.82,8.16,156.88,95.59,313.76,191.18
244,36,Sports_Item_36,Sports,2,65.43,37.63,40.81,36.99,81.62,73.98
244,184,Electronics_Item_184,Electronics,1,176.22,37.63,109.91,99.92,109.91,99.92
245,177,Electronics_Item_177,Electronics,2,139.67,3.04,135.42,91.97,270.85,183.94
245,110,Sports_Item_110,Sports,1,99.06,3.04,96.05,39.67,96.05,39.67
246,160,Books_Item_160,Books,1,223.08,3.52,215.24,139.45,215.24,139.45
246,67,Sports_Item_67,Sports,2,197.11,3.52,190.18,92.25,380.36,184.5
246,6,Electronics_Item_6,Electronics,3,576.2,3.52,555.94,351.03,1667.82,1053.09
246,103,Books_Item_103,Books,3,238.08,3.52,229.71,120.43,689.13,361.29
246,40,Sports_Item_40,Sports,2,238.26,3.52,229.88,141.79,459.76,283.58
247,23,Electronics_Item_23,Electronics,1,755.47,6.98,702.77,445.62,702.77,445.62
247,95,Electronics_Item_95,Electronics,2,189.77,6.98,176.53,145.36,353.07,290.72
247,67,Sports_Item_67,Sports,1,197.11,6.98,183.36,92.25,183.36,92.25
248,21,Sports_Item_21,Sports,3,163.62,13.25,141.94,86.56,425.82,259.68
249,24,Books_Item_24,Books,3,100.05,6.58,93.46,42.53,280.39,127.59
249,23,Electronics_Item_23,Electronics,2,755.47,6.58,705.73,445.62,1411.45,891.24
249,116,Sports_Item_116,Sports,3,332.41,6.58,310.52,146.88,931.57,440.64
249,155,Clothing_Item_155,Clothing,3,107.81,6.58,100.71,42.12,302.13,126.36
249,189,Sports_Item_189,Sports,3,205.34,6.58,191.82,122.24,575.46,366.72
250,95,Electronics_Item_95,Electronics,1,189.77,16.35,158.74,145.36,158.74,145.36
250,142,Electronics_Item_142,Electronics,1,528.27,16.35,441.89,302.41,441.89,302.41
250,60,Home & Garden_Item_60,Home & Garden,2,170.82,16.35,142.89,95.59,285.77,191.18
250,67,Sports_Item_67,Sports,2,197.11,16.35,164.88,92.25,329.76,184.5
251,53,Electronics_Item_53,Electronics,3,481.44,14.84,409.98,280.19,1229.94,840.57
252,131,Clothing_Item_131,Clothing,3,135.96,7.83,125.31,54.82,375.93,164.46
253,168,Electronics_Item_168,Electronics,3,78.46,13.56,67.82,56.99,203.47,170.97
254,139,Home & Garden_Item_139,Home & Garden,3,53.37,15.27,45.22,28.86,135.67,86.58
255,18,Clothing_Item_18,Clothing,2,103.96,12.67,90.79,30.28,181.58,60.56
255,180,Sports_Item_180,Sports,2,220.92,12.67,192.93,97.0,385.86,194.0
255,182,Sports_Item_182,Sports,3,252.0,12.67,220.07,116.71,660.21,350.13
255,185,Clothing_Item_185,Clothing,1,99.5,12.67,86.89,29.77,86.89,29.77
256,102,Books_Item_102,Books,1,45.33,9.84,40.87,19.65,40.87,19.65
256,47,Books_Item_47,Books,3,17.16,9.84,15.47,6.96,46.41,20.88
256,200,Clothing_Item_200,Clothing,2,77.97,9.84,70.3,23.85,140.59,47.7
256,183,Clothing_Item_183,Clothing,2,159.47,9.84,143.78,53.92,287.55,107.84
257,56,Electronics_Item_56,Electronics,3,487.12,40.94,287.72,271.32,863.15,813.96
257,102,Books_Item_102,Books,3,45.33,40.94,26.77,19.65,80.32,58.95
257,72,Electronics_Item_72,Electronics,1,327.5,40.94,193.44,213.08,193.44,213.08
257,15,Books_Item_15,Books,3,350.6,40.94,207.08,146.39,621.24,439.17
257,128,Clothing_Item_128,Clothing,2,79.9,40.94,47.19,38.11,94.39,76.22
258,51,Clothing_Item_51,Clothing,1,42.26,11.93,37.22,13.91,37.22,13.91
259,198,Books_Item_198,Books,1,195.78,44.91,107.85,99.53,107.85,99.53
259,67,Sports_Item_67,Sports,2,197.11,44.91,108.59,92.25,217.17,184.5
259,61,Home & Garden_Item_61,Home & Garden,2,298.0,44.91,164.17,137.85,328.33,275.7
259,33,Electronics_Item_33,Electronics,3,522.19,44.91,287.67,291.82,863.01,875.46
260,109,Books_Item_109,Books,2,249.3,14.71,212.64,129.11,425.27,258.22
261,168,Electronics_Item_168,Electronics,3,78.46,10.45,70.26,56.99,210.78,170.97
261,135,Clothing_Item_135,Clothing,2,33.35,10.45,29.86,15.85,59.73,31.7
262,88,Electronics_Item_88,Electronics,2,509.27,16.3,426.24,284.68,852.48,569.36
263,94,Home & Garden_Item_94,Home & Garden,2,16.16,31.6,11.05,9.07,22.11,18.14
263,148,Electronics_Item_148,Electronics,3,265.53,31.6,181.62,148.38,544.86,445.14
264,148,Electronics_Item_148,Electronics,2,265.53,10.14,238.61,148.38,477.23,296.76
265,164,Sports_Item_164,Sports,1,150.54,5.54,142.21,64.88,142.21,64.88
265,97,Home & Garden_Item_97,Home & Garden,1,35.88,5.54,33.89,17.33,33.89,17.33
266,53,Electronics_Item_53,Electronics,2,481.44,9.6,435.22,280.19,870.44,560.38
266,179,Electronics_Item_179,Electronics,2,403.39,9.6,364.66,307.31,729.33,614.62
267,168,Electronics_Item_168,Electronics,2,78.46,16.16,65.78,56.99,131.57,113.98
268,161,Books_Item_161,Books,3,264.14,5.42,249.82,121.85,749.47,365.55
269,122,Electronics_Item_122,Electronics,2,545.45,39.91,327.77,383.47,655.53,766.94
269,26,Clothing_Item_26,Clothing,2,90.05,39.91,54.11,30.43,108.22,60.86
269,181,Clothing_Item_181,Clothing,3,86.29,39.91,51.85,30.78,155.56,92.34
269,93,Home & Garden_Item_93,Home & Garden,1,32.69,39.91,19.64,20.72,19.64,20.72
269,62,Electronics_Item_62,Electronics,2,700.97,39.91,421.22,404.99,842.44,809.98
270,12,Books_Item_12,Books,2,170.7,9.71,154.12,94.76,308.23,189.52
270,87,Home & Garden_Item_87,Home & Garden,3,207.48,9.71,187.32,107.86,561.97,323.58
