order_id,customer_id,segment,channel,order_date,subtotal,discount_amount,shipping_cost,shipping_revenue,total_revenue,total_cost,coupon_used,profit
263,1497,Bargain Hunter,Paid Ads,2023-04-10,566.97,261.95,30.41,0.0,566.97,493.69,True,73.28
264,935,Low Value,Social,2023-09-24,477.23,53.84,12.3,0.0,477.23,309.06,False,168.17
265,2003,Low Value,Email,2024-08-31,176.1,10.32,12.08,0.0,176.1,94.29,True,81.81
266,2977,Medium Value,Email,2023-10-26,1599.77,169.9,24.02,0.0,1599.77,1199.02,False,400.76
267,2729,Medium Value,Email,2023-06-08,131.57,25.36,11.95,0.0,131.57,125.93,False,5.64
268,2869,Low Value,Organic,2023-08-22,749.47,42.96,30.09,0.0,749.47,395.64,True,353.83
269,2199,Bargain Hunter,Email,2024-06-04,1781.39,1183.11,87.27,0.0,1781.39,1838.11,True,-56.72
270,650,Medium Value,Affiliate,2024-05-28,1042.27,112.16,48.29,0.0,1042.27,670.08,True,372.2
271,2172,High Value,Organic,2024-01-24,395.7,0.56,12.93,0.0,395.7,241.29,False,154.4
272,1867,Medium Value,Social,2024-09-15,1107.7,221.6,24.55,0.0,1107.7,819.45,False,288.26
273,2610,Bargain Hunter,Paid Ads,2023-01-13,1822.73,1309.07,83.59,0.0,1822.73,1848.37,True,-25.63
274,1356,Low Value,Paid Ads,2024-02-13,1460.34,245.57,50.26,0.0,1460.34,1011.81,False,448.53
275,1792,Low Value,Paid Ads,2024-07-04,542.87,119.88,8.19,0.0,542.87,299.19,False,243.68
276,448,Low Value,Email,2023-07-07,1326.17,240.39,30.91,0.0,1326.17,906.37,False,419.8
277,2614,Low Value,Social,2024-09-15,475.16,46.92,8.71,0.0,475.16,215.04,True,260.12
278,1587,Medium Value,Organic,2024-05-03,826.15,112.29,8.73,0.0,826.15,452.4,False,373.74
279,2222,Bargain Hunter,Paid Ads,2024-08-26,820.45,340.01,11.06,0.0,820.45,866.85,True,-46.39
280,963,Low Value,Email,2023-04-25,926.19,173.79,50.87,0.0,926.19,541.22,True,384.96
281,1088,Bargain Hunter,Email,2023-01-01,2338.48,1003.88,28.21,0.0,2338.48,2006.51,True,331.98
282,847,Low Value,Paid Ads,2024-05-09,132.45,19.29,13.35,0.0,132.45,98.58,False,33.87
283,1313,High Value,Social,2024-07-28,227.57,12.05,5.0,0.0,227.57,74.94,False,152.63
284,1760,Low Value,Social,2024-06-05,594.51,81.52,5.0,0.0,594.51,278.64,True,315.87
285,870,Bargain Hunter,Affiliate,2024-07-05,288.54,204.28,8.14,0.0,288.54,335.46,True,-46.92
286,2303,Medium Value,Organic,2024-05-28,277.26,29.38,7.79,0.0,277.26,119.32,False,157.94
287,1020,Low Value,Organic,2024-11-19,591.71,46.73,25.46,0.0,591.71,362.31,True,229.4
288,1819,Bargain Hunter,Email,2024-06-12,368.56,297.0,29.95,0.0,368.56,394.34,True,-25.78
289,1679,Low Value,Email,2024-04-28,408.16,95.84,6.92,0.0,408.16,240.34,False,167.83
290,1731,Bargain Hunter,Social,2023-11-19,620.42,319.52,29.28,0.0,620.42,587.08,True,33.34
291,468,Medium Value,Organic,2023-02-26,1115.62,270.76,33.42,0.0,1115.62,772.39,True,343.23
292,522,Medium Value,Organic,2024-11-08,166.7,31.16,10.14,0.0,166.7,135.94,True,30.76
293,2288,Medium Value,Paid Ads,2024-07-25,878.15,135.87,5.0,0.0,878.15,415.46,True,462.69
294,1568,Low Value,Paid Ads,2023-03-18,319.03,30.18,28.25,0.0,319.03,207.26,True,111.77
295,1178,Medium Value,Email,2023-02-17,2036.27,408.76,81.31,0.0,2036.27,1382.93,True,653.34
296,1614,High Value,Social,2024-01-14,2655.41,121.66,12.6,0.0,2655.41,1723.18,True,932.23
297,1148,Low Value,Paid Ads,2024-02-28,355.26,74.64,22.83,0.0,355.26,226.78,False,128.47
298,1156,High Value,Paid Ads,2023-12-02,306.77,18.63,6.74,0.0,306.77,159.44,False,147.34
299,1795,Low Value,Organic,2023-05-24,1373.72,273.08,30.99,0.0,1373.72,720.06,True,653.66
300,2792,Medium Value,Email,2024-04-01,203.57,39.38,9.75,0.0,203.57,155.62,True,47.95
301,1150,Bargain Hunter,Social,2024-11-24,440.36,352.05,33.76,0.0,440.36,399.31,True,41.04
302,80,Low Value,Organic,2024-05-13,316.39,64.68,15.62,0.0,316.39,193.19,False,123.2
303,1859,Low Value,Email,2023-02-02,343.73,82.71,5.0,0.0,343.73,260.18,False,83.55
304,179,Medium Value,Paid Ads,2024-10-11,671.85,42.93,13.0,0.0,671.85,438.37,True,233.47
305,523,Low Value,Paid Ads,2024-06-09,1607.93,345.67,42.94,0.0,1607.93,1229.97,True,377.96
306,2251,Low Value,Email,2023-10-11,1235.97,168.32,35.61,0.0,1235.97,850.32,False,385.64
307,1077,Low Value,Email,2024-06-24,1045.86,209.95,57.01,0.0,1045.86,738.33,False,307.53
308,1179,Medium Value,Social,2023-01-20,91.18,4.93,6.45,0.0,91.18,52.07,True,39.11
309,645,Low Value,Email,2024-06-29,986.32,132.78,66.44,0.0,986.32,692.8,False,293.53
310,2997,Bargain Hunter,Paid Ads,2023-06-01,57.47,23.62,10.92,0.0,57.47,62.99,True,-5.51
311,214,Medium Value,Email,2023-02-10,2438.6,488.61,57.63,0.0,2438.6,2102.21,False,336.39
312,2858,Bargain Hunter,Email,2023-10-05,1452.33,612.37,32.44,0.0,1452.33,1186.72,True,265.61
313,1309,Bargain Hunter,Paid Ads,2023-01-27,734.21,376.19,36.6,0.0,734.21,591.13,True,143.09
314,2820,Low Value,Paid Ads,2023-07-23,844.84,74.31,38.37,0.0,844.84,543.88,True,300.97
315,239,Medium Value,Organic,2023-05-05,2237.33,179.92,65.93,0.0,2237.33,1273.65,True,963.68
316,961,Medium Value,Paid Ads,2023-08-04,75.99,18.74,5.0,0.0,75.99,56.96,False,19.03
317,257,Bargain Hunter,Paid Ads,2023-01-17,1031.46,346.5,18.05,0.0,1031.46,720.27,True,311.19
318,88,Medium Value,Paid Ads,2023-03-08,655.4,85.26,28.2,0.0,655.4,446.55,False,208.86
319,1663,Bargain Hunter,Affiliate,2024-02-04,275.47,203.76,10.75,0.0,275.47,150.63,True,124.84
320,2543,Bargain Hunter,Organic,2023-02-16,1328.4,511.86,14.17,0.0,1328.4,1393.81,True,-65.41
321,2715,Medium Value,Paid Ads,2023-05-24,518.79,94.63,7.71,0.0,518.79,467.59,False,51.21
322,1185,Low Value,Paid Ads,2024-01-16,681.85,113.44,11.93,0.0,681.85,388.71,False,293.14
323,2755,Low Value,Social,2024-11-15,153.45,12.85,5.0,0.0,153.45,80.51,False,72.94
324,140,Low Value,Paid Ads,2024-02-18,479.34,80.5,12.14,0.0,479.34,274.44,False,204.89
325,1614,High Value,Social,2023-05-28,565.58,56.85,8.14,0.0,565.58,331.72,True,233.86
326,2264,Bargain Hunter,Organic,2023-04-13,410.54,139.04,28.69,0.0,410.54,334.42,True,76.12
327,692,High Value,Affiliate,2024-03-01,146.4,13.71,18.17,0.0,146.4,104.75,False,41.65
328,242,Low Value,Paid Ads,2023-05-12,2415.85,263.75,57.17,0.0,2415.85,1512.4,False,903.45
329,785,Medium Value,Affiliate,2023-07-20,1430.54,105.81,20.41,0.0,1430.54,719.68,False,710.86
330,441,Medium Value,Paid Ads,2023-09-13,1157.41,106.05,6.94,0.0,1157.41,509.88,True,647.53
331,2773,Bargain Hunter,Paid Ads,2024-06-16,1873.6,1023.93,45.86,0.0,1873.6,1881.95,True,-8.35
332,1925,Low Value,Organic,2023-02-05,386.69,74.85,8.32,0.0,386.69,296.74,False,89.95
333,322,Low Value,Affiliate,2023-09-01,1065.24,85.48,29.19,0.0,1065.24,614.69,True,450.55
334,837,Bargain Hunter,Email,2024-08-14,1796.99,889.63,82.94,0.0,1796.99,1633.11,True,163.88
335,2395,Low Value,Email,2024-06-10,2701.51,627.85,91.28,0.0,2701.51,2001.54,True,699.97
336,2245,Low Value,Affiliate,2023-03-06,494.95,99.45,19.48,0.0,494.95,362.02,True,132.93
337,975,High Value,Social,2024-04-13,596.13,53.95,37.61,0.0,596.13,385.74,True,210.38
338,1435,Medium Value,Paid Ads,2023-03-26,1898.15,459.63,9.62,0.0,1898.15,1445.69,False,452.46
339,709,Medium Value,Email,2023-08-16,568.12,113.41,70.19,0.0,568.12,369.17,True,198.95
340,889,Bargain Hunter,Paid Ads,2023-02-18,111.95,77.82,12.87,0.0,111.95,158.23,True,-46.27
341,2966,Bargain Hunter,Organic,2023-06-20,211.95,102.0,7.82,0.0,211.95,156.7,True,55.24
342,1582,Low Value,Social,2023-08-20,267.98,57.42,5.0,0.0,267.98,157.7,False,110.28
343,242,Low Value,Paid Ads,2023-02-20,123.97,29.82,11.64,0.0,123.97,80.28,False,43.69
344,1953,Medium Value,Social,2024-04-24,222.62,24.27,9.18,0.0,222.62,148.63,False,73.99
345,2175,High Value,Paid Ads,2023-11-16,534.99,11.41,19.38,0.0,534.99,337.78,False,197.22
346,6,Low Value,Email,2023-09-06,277.49,33.84,15.32,0.0,277.49,134.17,True,143.33
347,382,Low Value,Email,2023-08-20,881.85,212.91,34.7,0.0,881.85,650.46,True,231.39
348,885,High Value,Email,2024-03-30,542.66,7.83,5.0,0.0,542.66,242.81,True,299.85
349,2754,Low Value,Paid Ads,2023-04-16,1211.07,240.62,5.0,0.0,1211.07,911.02,False,300.05
350,2543,Bargain Hunter,Organic,2023-12-16,803.55,594.06,63.78,0.0,803.55,855.27,True,-51.73
351,676,Medium Value,Social,2023-06-22,2132.19,472.6,45.49,0.0,2132.19,1633.64,False,498.55
352,48,Bargain Hunter,Organic,2024-09-09,869.68,688.73,45.92,0.0,869.68,1030.65,True,-160.97
353,2596,High Value,Organic,2024-10-15,3258.27,34.64,18.53,0.0,3258.27,2083.14,False,1175.14
354,1555,High Value,Email,2024-11-13,112.58,10.27,5.0,0.0,112.58,78.46,False,34.12
355,862,Bargain Hunter,Email,2024-08-22,649.71,348.31,43.94,0.0,649.71,584.56,True,65.14
356,1317,Medium Value,Paid Ads,2024-05-14,689.87,106.83,14.28,0.0,689.87,441.81,False,248.06
357,1191,Medium Value,Organic,2023-02-13,562.49,91.75,26.19,0.0,562.49,320.72,False,241.77
358,193,Low Value,Social,2024-01-05,1252.39,198.84,9.2,0.0,1252.39,1024.66,False,227.74
359,2644,Low Value,Email,2024-03-26,1152.64,249.32,15.75,0.0,1152.64,907.81,False,244.84
360,295,Medium Value,Email,2023-01-27,356.71,32.03,17.21,0.0,356.71,227.95,True,128.76
361,2078,Medium Value,Email,2023-01-30,671.51,127.29,5.0,0.0,671.51,411.56,False,259.95
362,1343,Bargain Hunter,Organic,2023-09-12,923.09,405.72,61.45,0.0,923.09,647.43,True,275.65
363,2036,Low Value,Social,2023-06-14,816.79,72.39,26.03,0.0,816.79,473.93,False,342.86
364,2426,High Value,Email,2023-06-26,975.67,90.03,5.0,0.0,975.67,817.91,False,157.76
365,805,Low Value,Social,2023-08-22,1611.56,174.06,63.46,0.0,1611.56,1067.22,True,544.34
366,396,High Value,Email,2024-01-27,1969.33,40.64,44.58,0.0,1969.33,1261.02,False,708.31
367,1664,Medium Value,Social,2023-06-22,729.64,79.65,42.39,0.0,729.64,445.68,True,283.96
368,1196,Medium Value,Social,2024-07-27,310.93,46.76,9.05,0.0,310.93,163.15,True,147.77
369,2185,High Value,Email,2024-11-10,1153.09,48.64,42.77,0.0,1153.09,696.42,True,456.68
370,1345,Low Value,Social,2023-10-28,147.7,24.45,12.54,0.0,147.7,106.93,False,40.77
371,1329,Medium Value,Paid Ads,2023-01-27,692.44,98.17,45.7,0.0,692.44,438.57,False,253.86
372,2418,Bargain Hunter,Organic,2023-01-22,863.78,629.36,31.13,0.0,863.78,871.69,True,-7.91
373,1971,Low Value,Email,2023-07-16,1037.19,130.62,15.64,0.0,1037.19,494.74,False,542.45
374,1047,Low Value,Email,2023-09-25,818.43,151.28,49.52,0.0,818.43,528.2,False,290.23
375,1357,High Value,Social,2023-08-29,2389.95,79.01,23.79,0.0,2389.95,1447.23,False,942.72
376,1995,Medium Value,Organic,2024-07-02,1455.83,156.43,36.71,0.0,1455.83,928.89,False,526.94
377,386,Low Value,Paid Ads,2024-07-21,156.07,32.69,12.38,0.0,156.07,95.03,True,61.05
378,244,Medium Value,Paid Ads,2024-08-28,427.09,55.74,22.22,0.0,427.09,185.42,False,241.67
379,1977,High Value,Affiliate,2023-12-22,149.44,7.48,7.98,0.0,149.44,121.96,False,27.48
380,2916,Low Value,Paid Ads,2024-08-06,674.32,64.92,9.15,0.0,674.32,361.02,False,313.3
381,2130,Medium Value,Organic,2023-05-17,676.36,166.92,42.1,0.0,676.36,645.91,True,30.45
382,1982,Medium Value,Organic,2024-08-06,1194.92,244.32,40.08,0.0,1194.92,737.49,False,457.43
383,313,Medium Value,Paid Ads,2024-09-16,298.43,18.34,15.04,0.0,298.43,154.27,False,144.16
384,2178,Bargain Hunter,Organic,2023-06-15,171.4,112.62,8.47,0.0,171.4,123.13,True,48.27
385,336,High Value,Organic,2023-07-05,209.97,0.62,21.28,0.0,209.97,103.09,False,106.88
386,1414,High Value,Paid Ads,2024-02-01,215.8,18.89,16.53,0.0,215.8,126.01,False,89.79
387,2980,Medium Value,Email,2024-03-16,326.44,72.56,6.2,0.0,326.44,245.56,True,80.87
388,453,High Value,Email,2024-10-24,844.97,57.12,46.6,0.0,844.97,487.3,False,357.67
389,266,Low Value,Social,2023-06-22,261.43,13.84,5.0,0.0,261.43,111.28,False,150.15
390,727,Medium Value,Social,2023-06-26,82.78,7.03,7.85,0.0,82.78,45.6,False,37.18
391,2062,Medium Value,Paid Ads,2024-08-10,963.39,79.84,44.92,0.0,963.39,580.22,True,383.17
392,707,Bargain Hunter,Social,2024-09-29,504.06,175.04,17.7,0.0,504.06,355.27,True,148.79
393,1972,Medium Value,Email,2023-04-13,2851.25,406.0,93.27,0.0,2851.25,1704.15,False,1147.1
394,2406,Low Value,Organic,2024-11-15,206.53,31.73,6.5,0.0,206.53,148.29,True,58.24
395,409,Low Value,Paid Ads,2024-02-18,2763.95,164.69,67.91,0.0,2763.95,1703.85,True,1060.09
396,1107,Low Value,Organic,2024-08-11,1141.75,209.97,57.08,0.0,1141.75,833.87,False,307.88
397,2940,Medium Value,Social,2023-07-22,1200.04,124.43,18.88,0.0,1200.04,754.52,False,445.52
398,223,High Value,Paid Ads,2023-11-26,86.63,5.16,11.7,0.0,86.63,52.56,False,34.06
399,2592,Medium Value,Affiliate,2024-06-24,298.18,63.12,32.94,0.0,298.18,228.06,True,70.12
400,2312,Medium Value,Email,2023-06-27,904.29,154.76,10.45,0.0,904.29,729.72,False,174.57
401,2440,Low Value,Social,2024-07-04,2909.92,178.72,59.77,0.0,2909.92,2062.98,False,846.95
402,856,Low Value,Affiliate,2023-02-15,1123.24,257.67,33.75,0.0,1123.24,834.15,True,289.1
403,477,Medium Value,Paid Ads,2024-08-07,1193.53,204.15,36.95,0.0,1193.53,757.24,True,436.29
404,1367,Low Value,Paid Ads,2023-12-05,869.74,214.26,46.48,0.0,869.74,663.8,False,205.94
405,704,Bargain Hunter,Email,2024-09-28,827.56,515.25,113.29,0.0,827.56,789.47,True,38.09
406,1980,Medium Value,Organic,2023-07-29,2186.5,516.35,61.77,0.0,2186.5,1550.08,False,636.43
407,2563,High Value,Social,2023-07-14,973.23,86.55,36.43,0.0,973.23,514.6,False,458.63
408,234,Low Value,Paid Ads,2024-04-04,183.44,13.67,5.0,0.0,183.44,97.25,False,86.19
409,2718,Low Value,Paid Ads,2024-05-15,591.45,37.74,11.88,0.0,591.45,391.11,False,200.34
410,1571,Low Value,Organic,2024-02-12,1240.26,126.75,61.31,0.0,1240.26,740.62,True,499.64
411,2422,Low Value,Social,2023-03-30,249.93,38.41,10.72,0.0,249.93,230.76,True,19.17
412,2103,Low Value,Email,2023-03-27,631.73,124.26,10.73,0.0,631.73,360.86,False,270.87
413,721,Medium Value,Paid Ads,2024-03-28,816.02,132.36,36.99,0.0,816.02,539.37,True,276.64
414,439,Low Value,Affiliate,2023-06-29,419.34,47.9,31.62,0.0,419.34,312.94,True,106.4
415,2430,Bargain Hunter,Organic,2023-03-07,487.94,204.21,19.11,0.0,487.94,326.25,True,161.69
416,2611,Medium Value,Organic,2024-06-25,400.4,41.14,5.0,0.0,400.4,261.59,True,138.81
417,1281,Low Value,Organic,2023-06-23,137.67,25.95,9.12,0.0,137.67,95.68,True,41.99
418,9,Low Value,Paid Ads,2024-08-03,1448.72,105.6,16.07,0.0,1448.72,942.68,True,506.04
419,1130,Medium Value,Paid Ads,2024-05-02,1130.47,266.19,31.43,0.0,1130.47,1076.15,False,54.32
420,1240,Low Value,Paid Ads,2023-09-01,198.25,35.67,27.42,0.0,198.25,98.97,False,99.28
421,1815,Medium Value,Paid Ads,2023-06-06,286.85,38.42,12.59,0.0,286.85,158.95,False,127.91
422,814,Medium Value,Affiliate,2024-02-02,147.61,36.87,5.0,0.0,147.61,114.48,False,33.13
423,798,Medium Value,Paid Ads,2023-02-13,96.79,13.06,28.35,0.0,96.79,82.32,False,14.47
424,743,Medium Value,Paid Ads,2023-08-02,660.09,156.13,14.89,0.0,660.09,417.33,True,242.76
425,1648,High Value,Organic,2024-01-08,404.86,14.16,22.88,0.0,404.86,298.79,False,106.07
426,1709,Low Value,Paid Ads,2023-07-15,1536.04,240.26,24.89,0.0,1536.04,1017.35,False,518.69
427,1091,Low Value,Paid Ads,2024-02-23,134.41,15.98,5.0,0.0,134.41,68.66,True,65.75
428,1647,Medium Value,Affiliate,2023-11-04,652.87,148.89,21.09,0.0,652.87,474.79,False,178.08
429,2230,Medium Value,Paid Ads,2024-11-06,327.62,39.52,7.17,0.0,327.62,156.83,False,170.79
430,1091,Low Value,Paid Ads,2024-08-04,1145.97,202.29,59.36,0.0,1145.97,991.17,True,154.8
431,200,Low Value,Paid Ads,2023-07-22,413.57,32.37,31.65,0.0,413.57,286.11,True,127.46
432,1508,Bargain Hunter,Paid Ads,2023-11-20,1138.5,674.61,60.65,0.0,1138.5,1150.85,True,-12.35
433,1129,Bargain Hunter,Paid Ads,2023-03-08,76.19,27.77,5.0,0.0,76.19,35.28,True,40.91
434,1599,Bargain Hunter,Paid Ads,2023-08-07,198.51,89.82,19.12,0.0,198.51,155.98,True,42.53
435,2598,Low Value,Paid Ads,2024-04-02,482.75,66.62,5.0,0.0,482.75,368.26,False,114.49
436,803,Low Value,Paid Ads,2023-06-05,1385.41,111.5,70.57,0.0,1385.41,828.55,True,556.86
437,1397,Low Value,Paid Ads,2023-10-15,2215.28,401.7,72.2,0.0,2215.28,1557.3,False,657.98
438,1918,Low Value,Affiliate,2024-01-24,380.75,52.68,32.72,0.0,380.75,264.76,False,115.98
439,197,High Value,Email,2023-01-21,87.66,9.41,10.33,0.0,87.66,48.38,False,39.28
440,1469,Medium Value,Paid Ads,2023-06-03,607.54,43.4,74.31,0.0,607.54,372.13,False,235.41
441,2541,Medium Value,Email,2023-12-30,1151.1,188.04,6.76,0.0,1151.1,972.4,False,178.69
442,1798,Bargain Hunter,Email,2023-09-16,211.47,85.71,25.55,0.0,211.47,144.56,True,66.92
443,382,Low Value,Email,2023-09-02,1804.56,331.21,45.99,0.0,1804.56,1140.4,True,664.16
444,1178,Medium Value,Email,2024-10-01,251.4,13.68,9.85,0.0,251.4,86.52,False,164.88
445,186,High Value,Email,2023-02-06,411.12,30.72,7.07,0.0,411.12,201.07,True,210.05
446,2629,Medium Value,Organic,2024-03-10,1562.81,195.27,23.54,0.0,1562.81,762.12,True,800.69
447,1453,Medium Value,Organic,2024-04-05,649.98,150.31,39.18,0.0,649.98,309.74,True,340.24
448,1880,Low Value,Organic,2023-03-18,234.79,19.47,15.14,0.0,234.79,147.31,True,87.48
449,1863,High Value,Paid Ads,2024-09-24,1775.41,12.6,87.04,0.0,1775.41,1116.22,False,659.19
450,1668,Medium Value,Organic,2023-03-25,489.72,41.34,12.76,0.0,489.72,309.52,False,180.21
451,393,High Value,Paid Ads,2023-02-21,290.27,22.41,23.19,0.0,290.27,222.98,False,67.29
452,541,Low Value,Social,2024-05-22,373.8,61.26,36.58,0.0,373.8,249.31,True,124.48
453,65,Medium Value,Email,2024-03-29,113.3,9.55,5.0,0.0,113.3,78.46,True,34.84
454,111,Bargain Hunter,Organic,2024-08-12,121.33,97.11,20.22,0.0,121.33,89.34,True,31.99
455,2539,High Value,Paid Ads,2023-08-22,744.05,12.3,39.81,0.0,744.05,477.77,False,266.28
456,1337,Medium Value,Paid Ads,2024-03-12,87.39,8.4,13.62,0.0,87.39,56.73,True,30.66
457,2669,High Value,Organic,2023-09-15,176.31,5.1,5.0,0.0,176.31,78.6,True,97.71
458,12,Low Value,Social,2024-09-26,468.9,91.55,7.96,0.0,468.9,247.09,True,221.81
459,2213,Medium Value,Paid Ads,2023-04-01,2602.13,281.94,43.67,0.0,2602.13,1994.27,False,607.86
460,2576,Medium Value,Social,2023-11-23,461.79,61.56,31.77,0.0,461.79,380.27,False,81.52
461,767,Medium Value,Affiliate,2023-07-14,840.01,77.24,12.05,0.0,840.01,551.57,True,288.44
462,458,Bargain Hunter,Paid Ads,2024-02-17,1012.74,528.06,45.0,0.0,1012.74,987.01,True,25.72
463,2460,High Value,Paid Ads,2023-01-26,296.99,28.41,5.0,0.0,296.99,157.7,False,139.29
464,1194,High Value,Social,2024-03-20,452.01,38.85,25.83,0.0,452.01,285.51,False,166.5
465,1728,Low Value,Organic,2023-01-17,29.73,3.62,5.69,7.99,37.72,21.54,True,16.18
466,1123,Medium Value,Organic,2024-07-16,731.89,73.86,29.53,0.0,731.89,537.75,True,194.15
467,594,High Value,Paid Ads,2024-05-14,2576.47,276.48,56.35,0.0,2576.47,1731.57,True,844.9
468,1921,Low Value,Organic,2024-05-21,844.83,173.7,5.0,0.0,844.83,574.36,True,270.47
469,2105,Low Value,Affiliate,2023-11-15,159.85,28.79,6.65,0.0,159.85,108.68,True,51.17
470,2199,Bargain Hunter,Email,2024-01-18,470.61,328.98,74.31,0.0,470.61,365.28,True,105.33
471,224,High Value,Organic,2023-09-10,931.55,19.92,6.97,0.0,931.55,573.17,False,358.38
472,1679,Low Value,Email,2024-05-02,1074.47,216.99,30.82,0.0,1074.47,896.27,False,178.2
473,1491,Low Value,Affiliate,2023-08-23,2067.84,382.85,16.62,0.0,2067.84,1458.94,False,608.89
474,1340,Bargain Hunter,Paid Ads,2023-06-01,21.15,12.68,23.71,7.99,29.14,37.83,True,-8.7
475,1550,Low Value,Paid Ads,2023-09-30,261.91,16.72,5.0,0.0,261.91,123.44,True,138.47
476,1422,Bargain Hunter,Social,2023-03-02,59.0,31.04,5.09,0.0,59.0,58.64,True,0.36
477,61,Medium Value,Organic,2024-05-09,1796.73,278.7,70.0,0.0,1796.73,968.6,False,828.13
478,2366,Low Value,Email,2024-09-03,211.72,34.69,5.0,0.0,211.72,122.29,True,89.43
479,1784,High Value,Email,2023-09-12,1166.52,100.16,33.75,0.0,1166.52,849.96,False,316.57
480,1532,Low Value,Organic,2023-01-30,424.93,73.66,24.18,0.0,424.93,282.4,False,142.54
481,219,Medium Value,Email,2024-04-02,673.93,113.27,21.11,0.0,673.93,464.66,False,209.28
482,1419,Medium Value,Paid Ads,2023-07-22,264.99,48.96,6.26,0.0,264.99,155.14,True,109.85
483,2792,Medium Value,Email,2024-01-13,139.81,10.73,10.02,0.0,139.81,74.9,False,64.91
484,307,Low Value,Organic,2024-02-10,280.39,23.29,40.75,0.0,280.39,178.65,False,101.73
485,737,Low Value,Organic,2024-06-07,84.78,5.26,8.08,0.0,84.78,61.63,False,23.15
486,2998,Medium Value,Email,2023-08-29,112.75,7.68,10.46,0.0,112.75,75.5,True,37.25
487,2543,Bargain Hunter,Organic,2024-05-19,281.74,138.84,25.46,0.0,281.74,286.1,True,-4.36
488,918,Medium Value,Social,2023-06-08,82.25,12.53,5.28,0.0,82.25,48.16,True,34.09
489,908,Medium Value,Paid Ads,2023-09-25,616.26,56.59,6.06,0.0,616.26,381.41,True,234.84
490,1359,Low Value,Paid Ads,2024-05-05,162.45,9.7,15.1,0.0,162.45,109.49,True,52.96
491,516,Medium Value,Social,2024-11-17,312.25,38.35,7.1,0.0,312.25,153.49,False,158.77
492,842,Low Value,Email,2024-07-17,541.52,34.68,10.61,0.0,541.52,361.64,True,179.87
493,786,Low Value,Organic,2024-06-05,400.16,90.69,21.14,0.0,400.16,280.82,True,119.34
494,209,Low Value,Paid Ads,2024-09-29,194.18,19.73,10.4,0.0,194.18,106.46,False,87.72
495,2404,Medium Value,Organic,2023-07-20,91.14,10.02,9.66,0.0,91.14,66.48,True,24.66
496,2232,Bargain Hunter,Social,2024-10-29,628.95,392.68,6.93,0.0,628.95,676.94,True,-47.99
497,63,Low Value,Organic,2023-07-30,1159.37,100.84,50.43,0.0,1159.37,694.73,False,464.63
498,1147,Bargain Hunter,Paid Ads,2024-01-05,623.43,325.12,46.15,0.0,623.43,594.68,True,28.75
499,1138,Low Value,Social,2023-08-11,231.9,33.63,7.7,0.0,231.9,156.08,True,75.81
500,481,Medium Value,Organic,2024-02-02,103.44,19.41,5.45,0.0,103.44,78.91,True,24.53
501,1834,Low Value,Paid Ads,2024-09-03,1041.06,106.5,17.1,0.0,1041.06,577.27,False,463.79
502,504,Low Value,Organic,2024-09-26,59.12,3.61,5.0,0.0,59.12,28.5,True,30.62
503,2475,Bargain Hunter,Organic,2024-08-04,50.57,40.1,5.0,0.0,50.57,44.3,True,6.27
